"animal","X","Y","frameID","quadrant"
"red",239.65485,328.1393,1020,1
"red",239.65485,328.1393,1021,1
"red",239.65485,328.1393,1022,1
"red",239.65485,328.1393,1023,1
"red",239.65485,328.1393,1024,1
"red",239.6708,328.11415,1025,1
"red",239.6463,328.08885,1026,1
"red",239.6242,328.08145,1027,1
"red",239.6242,328.08145,1028,1
"red",239.56255,328.05715,1029,1
"red",239.42645,328.03895,1030,1
"red",239.3407,328.0264,1031,1
"red",239.32935,328.0142,1032,1
"red",239.316,327.99035,1033,1
"red",239.316,327.99035,1034,1
"red",239.316,327.99035,1035,1
"red",239.316,327.99035,1036,1
"red",239.316,327.9641,1037,1
"red",239.30005,327.94965,1038,1
"red",239.28615,327.92735,1039,1
"red",239.27405,327.9163,1040,1
"red",239.2625,327.8998,1041,1
"red",239.2625,327.82195,1042,1
"red",239.25555,327.71905,1043,1
"red",239.248,327.65155,1044,1
"red",239.248,327.61485,1045,1
"red",239.24485,327.5311,1046,1
"red",239.23045,326.278679964282,1047,1
"red",238.7776,325.293229964282,1048,1
"red",237.97935,325.293229964282,1049,1
"red",237.9101,325.293229964282,1050,1
"red",237.9101,325.293229964282,1051,1
"red",237.88275,325.293229964282,1052,1
"red",237.87765,325.293229964282,1053,1
"red",237.73845,325.293229964282,1054,1
"red",237.71515,325.09296422079,1055,1
"red",237.474524338726,325.080337034214,1056,1
"red",237.31470808881,325.067638661508,1057,1
"red",237.278750227242,325.054869813397,1058,1
"red",237.278750227242,325.042031196915,1059,1
"red",237.278750227242,325.02704726732,1060,1
"red",237.278750227242,325.00925,1061,1
"red",237.245616477158,324.97846771826,1062,1
"red",237.245616477158,324.950265355393,1063,1
"red",237.245616477158,324.936893139492,1064,1
"red",237.245616477158,324.923457121105,1065,1
"red",237.245616477158,324.909957903812,1066,1
"red",237.245616477158,324.896396078444,1067,1
"red",237.245616477158,324.882772222913,1068,1
"red",237.245616477158,324.871672429534,1069,1
"red",237.245616477158,324.864814473922,1070,1
"red",237.245616477158,324.855340675924,1071,1
"red",237.245616477158,324.841534085646,1072,1
"red",237.245616477158,324.827667666737,1073,1
"red",237.245616477158,324.827667666737,1074,1
"red",237.245616477158,324.813741940701,1075,1
"red",237.245616477158,324.799757413052,1076,1
"red",237.25525,324.785714571153,1077,1
"red",237.4482,324.77161388427,1078,1
"red",237.6193,324.757455803803,1079,1
"red",237.6364,324.743240762603,1080,1
"red",237.6364,324.728969174073,1081,1
"red",237.6364,324.714641431796,1082,1
"red",237.6193,324.700257909516,1083,1
"red",237.4482,324.68581896303,1084,1
"red",237.25525,324.656192838597,1085,1
"red",237.25525,324.4663,1086,1
"red",237.25525,324.2647,1087,1
"red",237.25525,324.168985589539,1088,1
"red",237.25525,324.099203947764,1089,1
"red",237.25525,324.082847985056,1090,1
"red",237.4482,324.0664491985,1091,1
"red",237.4482,324.050007943012,1092,1
"red",237.6193,324.050007943012,1093,1
"red",237.6364,324.050007943012,1094,1
"red",237.6512,324.050007943012,1095,1
"red",237.73285,324.050007943012,1096,1
"red",237.8372,324.050007943012,1097,1
"red",237.9997,324.050007943012,1098,1
"red",238.144,324.050007943012,1099,1
"red",238.17645,324.033524579126,1100,1
"red",238.28395,324.033524579126,1101,1
"red",238.28395,324.016999474469,1102,1
"red",238.28395,324.000433004681,1103,1
"red",238.28395,323.975491440356,1104,1
"red",238.28395,323.874437801752,1105,1
"red",238.28395,323.78148996672,1106,1
"red",238.28395,323.764387918451,1107,1
"red",238.28395,323.747250934768,1108,1
"red",238.28395,323.730079480993,1109,1
"red",238.2566,323.712874020029,1110,1
"red",238.144,323.695635009575,1111,1
"red",237.9997,323.67836290043,1112,1
"red",237.8372,323.661058136042,1113,1
"red",237.73285,323.643721152218,1114,1
"red",237.6512,323.626352376186,1115,1
"red",237.6512,323.608952225473,1116,1
"red",237.6512,323.591521108446,1117,1
"red",237.6512,323.574059425832,1118,1
"red",237.6364,323.574059425832,1119,1
"red",237.4511,323.574059425832,1120,1
"red",237.14495,323.574059425832,1121,1
"red",235.923336861508,323.574059425832,1122,1
"red",234.544090974048,323.574059425832,1123,1
"red",234.498866855996,323.574059425832,1124,1
"red",234.453525659136,323.574059425832,1125,1
"red",234.408067698157,323.574059425832,1126,1
"red",234.362493270005,323.574059425832,1127,1
"red",234.316802651839,323.574059425832,1128,1
"red",234.270996100808,323.574059425832,1129,1
"red",234.202026149949,323.574059425832,1130,1
"red",233.922355464659,323.574059425832,1131,1
"red",233.665044938933,323.574059425832,1132,1
"red",233.617632874873,323.574059425832,1133,1
"red",233.570106985476,323.574059425832,1134,1
"red",233.522467372972,323.574059425832,1135,1
"red",233.474714151426,323.574059425832,1136,1
"red",233.426847453639,323.574059425832,1137,1
"red",233.378867438193,323.574059425832,1138,1
"red",233.330774292538,323.574059425832,1139,1
"red",233.282568233756,323.574059425832,1140,1
"red",233.234249511081,323.574059425832,1141,1
"red",233.185818409407,323.574059425832,1142,1
"red",233.137275252093,323.556567570309,1143,1
"red",233.088620402075,323.539045923735,1144,1
"red",233.03985426457,323.521494854898,1145,1
"red",232.990977293444,323.503914719141,1146,1
"red",232.941989996078,323.486305858468,1147,1
"red",232.892892934362,323.468668601134,1148,1
"red",232.843686726508,323.451003261759,1149,1
"red",232.794372047734,323.43331014287,1150,1
"red",232.744949627019,323.43331014287,1151,1
"red",232.695420242889,323.415589538016,1152,1
"red",232.645784717557,323.39784173432,1153,1
"red",232.596043912419,323.380067013745,1154,1
"red",232.546198726229,323.362265653013,1155,1
"red",232.496250095154,323.344437922424,1156,1
"red",232.446198995544,323.326584086054,1157,1
"red",232.39604644534,323.299745395039,1158,1
"red",232.320592696059,323.272868493292,1159,1
"red",232.244990846054,323.299745395039,1160,1
"red",232.194443406966,323.272868493292,1161,1
"red",232.143800113246,323.254912747624,1162,1
"red",232.093062146682,323.236932110939,1163,1
"red",232.042230695343,323.218926796417,1164,1
"red",231.991306951675,323.200897006058,1165,1
"red",231.940292111569,323.182842930612,1166,1
"red",231.889187372831,323.164764749711,1167,1
"red",231.837993934467,323.146662633538,1168,1
"red",231.786712995715,323.128536744696,1169,1
"red",231.735345754113,323.110387239977,1170,1
"red",231.683893404395,323.092214273854,1171,1
"red",231.632357137446,323.074018002295,1172,1
"red",231.580738138637,323.055798585838,1173,1
"red",231.529037585323,323.037556191561,1174,1
"red",231.477256645753,323.019290995833,1175,1
"red",231.42539648193,323.001003187911,1176,1
"red",231.37345825334,322.98269297167,1177,1
"red",231.321443118664,322.964360566898,1178,1
"red",231.269352234965,322.946006211465,1179,1
"red",231.217186755991,322.927630163981,1180,1
"red",231.16494783021,322.909232707104,1181,1
"red",231.112636598192,322.890814152029,1182,1
"red",231.060254190404,322.872374840307,1183,1
"red",231.007801725862,322.853915138425,1184,1
"red",230.955280311158,322.835435431687,1185,1
"red",230.902691039363,322.816936123113,1186,1
"red",230.850034990352,322.798417633708,1187,1
"red",230.770904009616,322.779880401864,1188,1
"red",230.691676861844,322.752033805224,1189,1
"red",230.691676861844,322.779880401864,1190,1
"red",230.638764358534,322.752033805224,1191,1
"red",230.585790379542,322.724160818622,1192,1
"red",230.532755972395,322.705553226106,1193,1
"red",230.479662182722,322.686929233854,1194,1
"red",230.426510055228,322.668289329355,1195,1
"red",230.373300631949,322.649634003726,1196,1
"red",230.320034948889,322.630963750707,1197,1
"red",230.266714033178,322.612279066344,1198,1
"red",230.213338901233,322.593580452009,1199,1
"red",230.159910557624,322.57486842055,1200,1
"red",230.106429995715,322.556143497894,1201,1
"red",230.052898199858,322.537406218078,1202,1
"red",230.013059807989,322.518657119169,1203,1
"red",229.986256338262,322.499896742787,1204,1
"red",229.94568480413,322.481125635893,1205,1
"red",229.892005137461,322.462344351779,1206,1
"red",229.838278104549,322.443553449245,1207,1
"red",229.784504656775,322.424753494592,1208,1
"red",229.73068574093,322.40594506705,1209,1
"red",229.676822302125,322.387128752095,1210,1
"red",229.622915281814,322.36830512852,1211,1
"red",229.568965611684,322.349474767075,1212,1
"red",229.514974206106,322.330638232914,1213,1
"red",229.460941953026,322.311796091226,1214,1
"red",229.406869703961,322.292948924141,1215,1
"red",229.352758264265,322.274097355543,1216,1
"red",229.298608383121,322.255242073528,1217,1
"red",229.244420748504,322.236383834586,1218,1
"red",229.163056264032,322.217523446862,1219,1
"red",229.081637341507,322.217523446862,1220,1
"red",229.02730446402,322.189230689972,1221,1
"red",228.97293649223,322.160937966459,1222,1
"red",228.918533837739,322.142077733911,1223,1
"red",228.864096878682,322.123219921877,1224,1
"red",228.809625961188,322.104365570877,1225,1
"red",228.755121399254,322.085515767153,1226,1
"red",228.700583472701,322.066671643016,1227,1
"red",228.646012425739,322.047834375961,1228,1
"red",228.59140846748,322.029005185748,1229,1
"red",228.536771772288,322.010185331052,1230,1
"red",228.482102481177,321.991376107845,1231,1
"red",228.427400705043,321.972578843304,1232,1
"red",228.372666526982,321.953794893003,1233,1
"red",228.317900004601,321.935025640992,1234,1
"red",228.263101173195,321.916272493314,1235,1
"red",228.208270047652,321.89753688683,1236,1
"red",228.153406622611,321.878820326356,1237,1
"red",228.098510873021,321.860124414954,1238,1
"red",228.04358275381,321.860124414954,1239,1
"red",227.988622198787,321.860124414954,1240,1
"red",227.933629121944,321.860124414954,1241,1
"red",227.878603421528,321.860124414954,1242,1
"red",227.82354498681,321.860124414954,1243,1
"red",227.76845371339,321.860124414954,1244,1
"red",227.713329517414,321.841450860488,1245,1
"red",227.658172338407,321.822801476191,1246,1
"red",227.602982137938,321.804178181365,1247,1
"red",227.520122488648,321.785583002829,1248,1
"red",227.437213270619,321.767018076437,1249,1
"red",227.437213270619,321.748485648162,1250,1
"red",227.381890902604,321.729988070046,1251,1
"red",227.326535522339,321.711527777825,1252,1
"red",227.271147158696,321.693107269199,1253,1
"red",227.215725848473,321.674729100591,1254,1
"red",227.160271635188,321.656395888207,1255,1
"red",227.104784567797,321.629005644403,1256,1
"red",227.049264700007,321.60169306676,1257,1
"red",226.993712088816,321.583567068559,1258,1
"red",226.93812679357,321.565500034386,1259,1
"red",226.882508875902,321.547494955817,1260,1
"red",226.826858399201,321.529554889007,1261,1
"red",226.771175428004,321.511682953789,1262,1
"red",226.71546002683,321.493882331632,1263,1
"red",226.659712258487,321.476156263964,1264,1
"red",226.603932182501,321.458508050627,1265,1
"red",226.548119853342,321.440941050073,1266,1
"red",226.548119853342,321.423458680404,1267,1
"red",226.548119853342,321.406064420892,1268,1
"red",226.548119853342,321.388761814254,1269,1
"red",226.548119853342,321.371554467445,1270,1
"red",226.324355696818,321.354446050701,1271,1
"red",226.100462848299,321.354446050701,1272,1
"red",225.903823955192,321.337440295166,1273,1
"red",225.707072204494,321.320540992241,1274,1
"red",225.650744551571,321.254845403723,1275,1
"red",225.616936334835,321.189656209236,1276,1
"red",225.588748366572,321.135854280405,1277,1
"red",225.537992716779,321.082611166806,1278,1
"red",225.493694350207,321.067985783304,1279,1
"red",225.493694350207,321.053541462762,1280,1
"red",225.493694350207,321.039283043903,1281,1
"red",225.493694350207,321.025215329455,1282,1
"red",225.493694350207,321.01134306032,1283,1
"red",225.493694350207,320.924886105846,1284,1
"red",225.493694350207,320.120957918286,1285,1
"red",225.493694350207,319.169,1286,1
"red",225.493694350207,318.88605,1287,1
"red",225.493694350207,318.8306,1288,1
"red",225.493694350207,318.7654,1289,1
"red",225.493694350207,318.399,1290,1
"red",225.493694350207,318.09565,1291,1
"red",225.493694350207,318.04165,1292,1
"red",225.493694350207,317.9373,1293,1
"red",225.493694350207,317.6779,1294,1
"red",225.493694350207,317.2246,1295,1
"red",225.493694350207,316.84235,1296,1
"red",225.493694350207,316.36565,1297,1
"red",225.493694350207,315.8711,1298,1
"red",225.537992716779,315.8711,1299,1
"red",225.577648366572,315.8711,1300,1
"red",225.6002,315.8711,1301,1
"red",225.616936334835,315.63505,1302,1
"red",225.650744551571,315.4996,1303,1
"red",225.707072204494,315.3716,1304,1
"red",225.707072204494,315.3716,1305,1
"red",225.707072204494,315.3716,1306,1
"red",225.898663987758,315.3716,1307,1
"red",225.9034,315.3716,1308,1
"red",225.9034,315.3716,1309,1
"red",225.99945,315.3716,1310,1
"red",226.20265,315.3716,1311,1
"red",226.20265,315.3716,1312,1
"red",226.20265,315.3716,1313,1
"red",226.20265,315.3716,1314,1
"red",226.20265,315.3716,1315,1
"red",226.20265,315.3716,1316,1
"red",226.20265,315.3716,1317,1
"red",226.20265,315.3716,1318,1
"red",226.20265,315.4996,1319,1
"red",226.20265,315.63505,1320,1
"red",226.20265,315.63505,1321,1
"red",226.20265,315.63505,1322,1
"red",226.20265,315.63505,1323,1
"red",226.20265,315.63505,1324,1
"red",226.20265,315.63505,1325,1
"red",226.20265,315.63505,1326,1
"red",225.99945,315.77595,1327,1
"red",225.84075,315.84965,1328,1
"red",225.7447,315.9448,1329,1
"red",225.6815,316.15235,1330,1
"red",225.6815,316.15235,1331,1
"red",225.6815,316.15235,1332,1
"red",225.6815,316.3289,1333,1
"red",225.6815,316.515,1334,1
"red",225.6815,316.515,1335,1
"red",225.6815,316.73135,1336,1
"red",225.6815,316.7471,1337,1
"red",225.6815,316.8162,1338,1
"red",225.6815,316.9871,1339,1
"red",225.6815,317.23165,1340,1
"red",225.6815,317.3118,1341,1
"red",225.45435,317.3118,1342,1
"red",224.9965,317.37445,1343,1
"red",224.4957,317.4968,1344,1
"red",224.22385,317.61525,1345,1
"red",224.0956,317.71925,1346,1
"red",224.01295,317.8382,1347,1
"red",223.7575,317.92195,1348,1
"red",223.5128,318.20075,1349,1
"red",223.326,318.4785,1350,1
"red",223.0925,318.56485,1351,1
"red",222.77935,318.68275,1352,1
"red",222.51205,318.73485,1353,1
"red",222.4995,318.76885,1354,1
"red",222.3009,318.85775,1355,1
"red",222.10435,318.98175,1356,1
"red",222.05735,319.10835,1357,1
"red",221.326384206653,319.2097,1358,1
"red",220.632734206653,319.2456,1359,1
"red",220.575994481897,319.2564,1360,1
"red",220.499571855452,319.269,1361,1
"red",220.457427373555,319.34455,1362,1
"red",220.429147056161,319.5268,1363,1
"red",220.386451792258,319.65805,1364,1
"red",220.33000634699,319.68835,1365,1
"red",220.273640479308,319.70395,1366,1
"red",220.217356554485,319.7941,1367,1
"red",220.161156915915,320.0022,1368,1
"red",220.105043883286,320.0022,1369,1
"red",220.049019751146,320.0022,1370,1
"red",219.993086787618,320.0022,1371,1
"red",219.937247232746,320.0022,1372,1
"red",219.881503296703,320.0022,1373,1
"red",219.825857158461,320.0022,1374,1
"red",219.770310964579,320.0022,1375,1
"red",219.714866829118,320.0022,1376,1
"red",219.659526834419,320.0022,1377,1
"red",219.604293031041,320.0022,1378,1
"red",219.561651465751,320.0022,1379,1
"red",219.534115971523,320.21555,1380,1
"red",219.4941520387,320.39135,1381,1
"red",219.439248788098,320.501902292023,1382,1
"red",219.384459605666,320.501902292023,1383,1
"red",219.341846884745,320.501902292023,1384,1
"red",219.3157,320.501902292023,1385,1
"red",219.303639494502,320.501902292023,1386,1
"red",219.275230964174,320.501902292023,1387,1
"red",219.220795182855,320.501902292023,1388,1
"red",219.166480824418,320.501902292023,1389,1
"red",219.110727111235,320.501902292023,1390,1
"red",219.04105,320.411952292023,1391,1
"red",218.76895,319.745302292023,1392,1
"red",218.749227170223,319.711302292023,1393,1
"red",218.749227170223,319.315652292023,1394,1
"red",218.749227170223,319.304602292023,1395,1
"red",218.749227170223,319.304602292023,1396,1
"red",218.749227170223,319.304602292023,1397,1
"red",218.749227170223,319.185652292023,1398,1
"red",218.47219509508,319.185652292023,1399,1
"red",218.419748042947,318.849152292023,1400,1
"red",215.05773011809,315.79335,1401,1
"red",211.61275,313.6365,1402,1
"red",211.4818,312.2974,1403,1
"red",211.29995,312.03125,1404,1
"red",211.117,312.03125,1405,1
"red",211.117,312.03125,1406,1
"red",211.117,312.03125,1407,1
"red",211.117,312.03125,1408,1
"red",211.117,312.03125,1409,1
"red",211.117,312.03125,1410,1
"red",211.117,312.03125,1411,1
"red",211.117,312.03125,1412,1
"red",211.117,312.03125,1413,1
"red",211.117,312.03125,1414,1
"red",211.117,312.03125,1415,1
"red",211.117,312.03125,1416,1
"red",211.117,312.03125,1417,1
"red",211.117,312.03125,1418,1
"red",211.117,312.03125,1419,1
"red",211.117,312.03125,1420,1
"red",211.117,312.03125,1421,1
"red",211.117,312.03125,1422,1
"red",211.117,312.03125,1423,1
"red",211.117,312.03125,1424,1
"red",211.117,312.03125,1425,1
"red",211.117,312.03125,1426,1
"red",211.117,312.03125,1427,1
"red",211.117,312.03125,1428,1
"red",211.2885,312.03125,1429,1
"red",211.44855,312.03125,1430,1
"red",211.4818,312.5169,1431,1
"red",211.5796,313.30505,1432,1
"red",211.68875,313.82395,1433,1
"red",211.78235,313.96775,1434,1
"red",211.78235,314.2142,1435,1
"red",211.78235,314.4463,1436,1
"red",211.78235,314.51535,1437,1
"red",211.78235,314.7743,1438,1
"red",211.9002,315.03025,1439,1
"red",211.9002,315.03025,1440,1
"red",211.9002,315.03025,1441,1
"red",211.9002,315.03025,1442,1
"red",211.9855,315.1023,1443,1
"red",212.1297,315.3183,1444,1
"red",212.25115,315.54095,1445,1
"red",212.31405,315.63,1446,1
"red",212.5165,315.8931,1447,1
"red",212.5718,316.4432,1448,1
"red",212.74455,316.88845,1449,1
"red",212.83925,317.14155,1450,1
"red",212.9131,317.55035,1451,1
"red",212.9903,317.9651,1452,1
"red",213.04695,317.9651,1453,1
"red",213.04695,318.13735,1454,1
"red",213.16955,318.39045,1455,1
"red",213.3328,318.62695,1456,1
"red",213.455,318.7352,1457,1
"red",213.51065,318.96345,1458,1
"red",213.53375,319.66285,1459,1
"red",213.53375,320.539,1460,1
"red",213.53375,320.9332,1461,1
"red",213.5529,320.9332,1462,1
"red",213.5846,320.9332,1463,1
"red",213.614,320.9332,1464,1
"red",213.67625,320.9332,1465,1
"red",213.7634,320.9332,1466,1
"red",213.7634,320.61595,1467,1
"red",213.7634,320.4049,1468,1
"red",213.7634,320.4049,1469,1
"red",213.7634,320.4049,1470,1
"red",213.7634,320.4049,1471,1
"red",213.7634,320.4049,1472,1
"red",213.7634,320.4049,1473,1
"red",213.7634,320.4049,1474,1
"red",213.7634,320.4049,1475,1
"red",213.7634,320.4049,1476,1
"red",213.8651,320.63895,1477,1
"red",213.98375,320.9332,1478,1
"red",214.04515,321.03475,1479,1
"red",214.04515,321.0694,1480,1
"red",214.04515,321.095145467021,1481,1
"red",214.04515,321.095145467021,1482,1
"red",213.98375,321.095145467021,1483,1
"red",213.8651,321.102445467021,1484,1
"red",213.8651,321.102445467021,1485,1
"red",213.8651,321.102445467021,1486,1
"red",213.8651,321.102445467021,1487,1
"red",213.8651,321.102445467021,1488,1
"red",213.8304,321.102445467021,1489,1
"red",213.86445,321.102445467021,1490,1
"red",213.86445,321.102445467021,1491,1
"red",213.86445,321.102445467021,1492,1
"red",213.86445,321.102445467021,1493,1
"red",213.86445,321.102445467021,1494,1
"red",213.86445,321.102445467021,1495,1
"red",213.86445,321.102445467021,1496,1
"red",213.86445,321.102445467021,1497,1
"red",213.86445,321.10668252632,1498,1
"red",213.86445,321.10668252632,1499,1
"red",213.98375,321.10668252632,1500,1
"red",214.0362,321.11077913346,1501,1
"red",214.04115,321.11077913346,1502,1
"red",214.05335,321.11077913346,1503,1
"red",214.0614,321.11077913346,1504,1
"red",214.12955,321.11077913346,1505,1
"red",214.1313,321.11077913346,1506,1
"red",214.1412,321.11077913346,1507,1
"red",214.2073,321.11077913346,1508,1
"red",214.2188,321.11077913346,1509,1
"red",214.2188,321.125037059298,1510,1
"red",214.2188,321.15425,1511,1
"red",214.2188,321.19005,1512,1
"red",214.33145,321.27575,1513,1
"red",214.45,321.34025,1514,1
"red",214.4633,321.34025,1515,1
"red",214.47975,321.34025,1516,1
"red",214.5023,321.34025,1517,1
"red",214.51825,321.34025,1518,1
"red",214.58165,321.34025,1519,1
"red",214.67115,321.34025,1520,1
"red",214.72115,321.34025,1521,1
"red",214.72115,321.3423,1522,1
"red",214.72115,321.44135,1523,1
"red",214.72115,321.55605,1524,1
"red",214.72115,321.5721,1525,1
"red",214.72115,321.6033,1526,1
"red",214.72115,321.6804,1527,1
"red",214.72115,321.73305,1528,1
"red",214.72115,321.74445,1529,1
"red",214.72115,321.8038,1530,1
"red",214.72115,321.86965,1531,1
"red",214.72115,321.95025,1532,1
"red",214.72115,322.07545,1533,1
"red",214.72115,322.227,1534,1
"red",214.72115,322.5573,1535,1
"red",214.72115,323.02995,1536,1
"red",214.72115,323.3138,1537,1
"red",214.72115,323.4084,1538,1
"red",214.72115,323.46625,1539,1
"red",214.80805,323.5087,1540,1
"red",214.88,323.54725,1541,1
"red",214.88695,323.54725,1542,1
"red",214.98655,323.54725,1543,1
"red",215.1384,323.54725,1544,1
"red",215.16755,323.54725,1545,1
"red",215.22,323.54725,1546,1
"red",215.22,323.54725,1547,1
"red",215.26725,323.54725,1548,1
"red",215.2866,323.54725,1549,1
"red",215.2952,323.54725,1550,1
"red",215.34025,323.54725,1551,1
"red",215.5738,323.54725,1552,1
"red",215.87875,323.54725,1553,1
"red",216.0123,323.54725,1554,1
"red",216.105,323.54725,1555,1
"red",216.17695,323.54725,1556,1
"red",216.2022,323.54725,1557,1
"red",216.2235,323.54725,1558,1
"red",216.24395,323.54725,1559,1
"red",216.3231,323.54725,1560,1
"red",216.4005,323.54725,1561,1
"red",216.4653,323.54725,1562,1
"red",216.518,323.54725,1563,1
"red",216.53195,323.54725,1564,1
"red",216.56625,323.54725,1565,1
"red",216.60765,323.54725,1566,1
"red",216.65185,323.54725,1567,1
"red",216.6829,323.5087,1568,1
"red",216.74725,323.46625,1569,1
"red",216.8233,323.4084,1570,1
"red",216.87075,323.0884,1571,1
"red",216.9151,322.6608,1572,1
"red",217.00855,322.4311,1573,1
"red",217.15615,322.31845,1574,1
"red",217.2723,322.26625,1575,1
"red",217.37105,322.2435,1576,1
"red",217.4563,322.2298,1577,1
"red",217.54185,322.2047,1578,1
"red",217.60725,322.14115,1579,1
"red",217.60725,322.0614,1580,1
"red",217.60725,322.0075,1581,1
"red",217.6459,321.9888,1582,1
"red",217.8131,321.9389,1583,1
"red",218.2043,321.8333,1584,1
"red",218.53785,321.60735,1585,1
"red",218.7946,321.3714,1586,1
"red",219.0947,321.2991,1587,1
"red",219.2313,321.2991,1588,1
"red",219.28885,321.2899,1589,1
"red",219.3195,321.2846,1590,1
"red",219.34765,321.26875,1591,1
"red",219.38965,321.247,1592,1
"red",219.4186,321.2347,1593,1
"red",219.42195,321.21915,1594,1
"red",219.4387,321.2115,1595,1
"red",219.4387,321.2115,1596,1
"red",219.4387,321.2115,1597,1
"red",219.4387,321.2115,1598,1
"red",219.4387,321.2115,1599,1
"red",219.4387,321.2115,1600,1
"red",219.4387,321.2115,1601,1
"red",219.4387,321.2115,1602,1
"red",219.4387,321.2115,1603,1
"red",219.4387,321.2115,1604,1
"red",219.4387,321.2115,1605,1
"red",219.4387,321.2115,1606,1
"red",219.4387,321.2115,1607,1
"red",219.4387,321.2115,1608,1
"red",219.4387,321.17775,1609,1
"red",219.4387,321.13655,1610,1
"red",219.4387,321.13655,1611,1
"red",219.4387,321.13655,1612,1
"red",219.4387,321.13655,1613,1
"red",219.4387,321.13655,1614,1
"red",219.4387,321.13655,1615,1
"red",219.4387,321.13655,1616,1
"red",219.4387,321.13655,1617,1
"red",219.4387,321.17775,1618,1
"red",219.42195,321.17775,1619,1
"red",219.42065,321.2115,1620,1
"red",219.42065,321.22095,1621,1
"red",219.38965,321.2409,1622,1
"red",219.34765,321.26905,1623,1
"red",219.30265,321.2899,1624,1
"red",218.83825,321.2991,1625,1
"red",217.97385,321.32425,1626,1
"red",217.4232,321.49285,1627,1
"red",217.2829,321.6951,1628,1
"red",217.15165,321.8548,1629,1
"red",216.9913,321.976,1630,1
"red",216.9158,321.9951,1631,1
"red",216.72885,322.00175,1632,1
"red",216.51915,322.00965,1633,1
"red",216.46315,322.0143,1634,1
"red",216.36815,322.0361,1635,1
"red",216.26395,322.0983,1636,1
"red",216.0658,322.14135,1637,1
"red",215.84805,322.1584,1638,1
"red",215.7373,322.17795,1639,1
"red",215.6539,322.18645,1640,1
"red",215.6407,322.2106,1641,1
"red",215.60885,322.2381,1642,1
"red",215.5662,322.27495,1643,1
"red",215.5183,322.35035,1644,1
"red",215.45415,322.4263,1645,1
"red",215.4224,322.502,1646,1
"red",215.40905,322.5838,1647,1
"red",215.31065,322.62845,1648,1
"red",215.21815,322.63895,1649,1
"red",214.9729,322.68575,1650,1
"red",214.6699,322.73455,1651,1
"red",214.53005,322.74605,1652,1
"red",214.303,322.76745,1653,1
"red",214.12955,322.8228,1654,1
"red",214.07425,322.90375,1655,1
"red",214.0233,322.9786,1656,1
"red",213.96375,323.1123,1657,1
"red",213.8636,323.2432,1658,1
"red",213.74805,323.46705,1659,1
"red",213.6422,323.66975,1660,1
"red",213.5754,323.8341,1661,1
"red",213.4199,323.8341,1662,1
"red",213.17395,324.3763,1663,1
"red",212.7884,324.8751,1664,1
"red",212.24855,325.14995,1665,1
"red",211.54555,325.3458,1666,1
"red",210.9132,325.4996,1667,1
"red",210.2463,325.6736,1668,1
"red",209.623,325.7636,1669,1
"red",209.4714,325.8359,1670,1
"red",209.4208,326.0636,1671,1
"red",209.3113,326.3224,1672,1
"red",209.1596,326.5475,1673,1
"red",209.05765,326.9226,1674,1
"red",209.02555,327.1846,1675,1
"red",208.97585,327.21905,1676,1
"red",208.93815,327.25735,1677,1
"red",208.92845,327.2917,1678,1
"red",208.6697,327.31195,1679,1
"red",208.3968,327.34425,1680,1
"red",208.3473,327.48895,1681,1
"red",208.30365,327.6502,1682,1
"red",208.29255,327.73725,1683,1
"red",208.2465,327.8104,1684,1
"red",208.16775,327.8905,1685,1
"red",208.10775,328.02785,1686,1
"red",208.10775,328.1841,1687,1
"red",208.04815,328.348,1688,1
"red",208.0029,328.4373,1689,1
"red",208.0029,328.51895,1690,1
"red",208.0029,328.6784,1691,1
"red",208.0029,328.76685,1692,1
"red",208.0029,328.8057,1693,1
"red",208.0029,328.9136,1694,1
"red",208.0029,328.99875,1695,1
"red",207.97515,329.11465,1696,1
"red",207.95115,329.2621,1697,1
"red",207.94045,329.3412,1698,1
"red",207.9308,329.3412,1699,1
"red",207.90465,329.3412,1700,1
"red",207.8572,329.3862,1701,1
"red",207.8218,329.47265,1702,1
"red",207.8218,329.5974,1703,1
"red",207.8218,329.65585,1704,1
"red",207.8218,329.7154,1705,1
"red",207.8218,329.7925,1706,1
"red",207.8218,329.85775,1707,1
"red",207.8218,329.99435,1708,1
"red",207.8218,330.13215,1709,1
"red",207.8218,330.19825,1710,1
"red",207.8218,330.2973,1711,1
"red",207.8218,330.40895,1712,1
"red",207.8218,330.65075,1713,1
"red",207.8218,330.9043,1714,1
"red",207.8218,331.031,1715,1
"red",207.8218,331.1591,1716,1
"red",207.8218,331.3121,1717,1
"red",207.8572,331.42115,1718,1
"red",207.90465,331.5294,1719,1
"red",207.9308,331.6365,1720,1
"red",207.94045,331.7029,1721,1
"red",208.01325,331.7029,1722,1
"red",208.0967,331.7658,1723,1
"red",208.14975,331.78215,1724,1
"red",208.19555,331.8105,1725,1
"red",208.2419,331.9405,1726,1
"red",208.2859,332.08755,1727,1
"red",208.31955,332.1893,1728,1
"red",208.3545,332.26925,1729,1
"red",208.3755,332.26925,1730,1
"red",208.4238,332.26925,1731,1
"red",208.51885,332.26925,1732,1
"red",208.6673,332.26925,1733,1
"red",208.7679,332.26925,1734,1
"red",208.7882,332.26925,1735,1
"red",208.8877,332.26925,1736,1
"red",209.03645,332.26925,1737,1
"red",209.13525,332.26925,1738,1
"red",209.1931,332.26925,1739,1
